Place_id,Title,Description,Category,Distance (Km.),Rating,Expense (Per Head in Rs.),n_days,Boarding_pt
TD-72,Mandrem Beach,"from Panjim Kadamba Bus Stand, 18 km from Margao Railway Station and 41 km from Vasco Da Gama Railway Station, Betul Beach is a small picturesque beach in South Goa.Betul Beach is a small beach amongst the beaches of Goa and is situated along the southern end of the River Sal. This beach is basically a cove, it has a hillock on one side and laced with coconut tree plantation on the other side. You will be able to see where the Sal River drains out into the vast Arabian Sea in the Betul Beach. Moreover Betul Beach is a stretch of silvery sand it offers total privacy and breathtaking views. The sea breeze keeps the climate pleasant for almost the entire year.This secluded beach is known as the fishing beach of Goa and is very famous for its cool climate. A number of tourists visit this beach to enjoy their fishing in Goa as the fishing port situated here is well advanced. A number of deep sea trawlers and fishing boats also bring in their fresh catch .....
", Beach,48,4.04,1032,2, Panjim Kad
TD-73,Miramar Beach,"from Panjim Kadamba Bus Stand, 5 km from Dabolim Airport and 9 km from Vasco Da Gama Railway Station, Bogmalo Beach is one of the least crowded beaches of Goa and is quite picturesque.It is situated in a small bay with around a mile of curving sandy beach, which is generally very quiet. The beach is also considered to be the cleanest in South Goa. The beach is safe and perfect for swimming. Even though swimming is safe in Bogmalo, one must be careful when swimming and check out with the lifeguards for the strength of the undercurrents. Water sports are the prime attraction of Bogmalo. Activities like windsurfing, water skiing, ski-jet facilities are available. Dolphin spotting is other popular attraction for the tourists. Sunbathing is another popular activity on Bogmalo beach. The Sunset view is amazing from the beach. The sandy beach at the end of the cove is the most picture perfect spot at Bogmalo.While visiting Bogmalo one should visit .....
", Beach,28,3.71,883,1, Panjim Kad
TD-74,Mobor Beach,"from Panjim Kadamba Bus Stand, 16 km from Vasco Da Gama Railway Station and 15 km from Margao Railway Station, Cansaulim is a famous beach located in South Goa.Cansaulim Beach along with Arossim Beach and Cuelim Beach forms India's second largest stretch of beach. Cansaulim Beach is actually an extension of Velsao Beach. The beach has clean white sands and lots of palm trees. It is located on the northernmost end of Velsao beach. The large stretches of white sands give the beach a deserted look. Cansaulim Beach is among the mostly secluded Goan beaches. Coastal dense palm groves at Cansaulim Beach provides a refreshing cool roof from the bright sunshine and appears more pleasant during the hot months of April and May. This beach is lined with many beach shacks with comfortable accommodation facilities. Some of the famous bars and pubs are also located at this beach that serve refreshing drinks like beer, feni, wine and vodka. In addition, Cansaulim .....
", Beach,31,4.62,1150,2, Panjim Kad
TD-75,Morjim Beach,"from Panjim Kadamba Bus Stand, 16 km from Margao Railway Station and 38 km from Vasco Da Gama Railway Station, Cavelossim Beach is a beautiful beach situated in South Goa.Cavelossim Beach is situated between Sal River and Arabian Sea. This beach presents a beautiful view of the river Sal, the paddy fields and soft sandy beach. Cavelossim Beach is filled with soft white sands and dotted with black lava rocks at certain places. This beach is much bigger and cleaner and quieter than most of the famous beaches in Goa. The tourists can enjoy sun bathing on the beach, dolphin trips and sunset cruises are among the other attractions at the Cavelossim Beach. Cavelossim Beach is ideal for shell collecting, strolling or indulging in more active pursuits like renting a kayak or catamaran. Tourists can come to the beach at any time throughout the year. November to March seem to be the best time for coming to the beach. .....
", Beach,46,3.98,1346,1, Panjim Kad
TD-76,Odxel Beach,"from Panjim Kadamba Bus Stand, 46 km from Vasco Railway Station and 13 km from Mapusa, Chapora Beach is a picturesque beach situated in North Goa. Nestled at the mouth of the Chapora River, it is a pleasant change from the bustling Anjuna Beach. This beach is famous for fishing and boat building. Like the other popular beaches of Goa, Chapora also stays crowded most of the time of the day. The picturesque beach with white sand and a number of coconut palms along its stretch is well known as the Chapora Fort that was built 500 years ago during the Portugal rule is situated nearby. There is a famous Ganesh fruit juice center in Chapora selling organic juices and gathering people from around.The Chapora Beach is picturesque and offers amazing views of the sunrise as well as the sunset. Swimming at the Chapora Beach is not safe as the undercurrents are sometimes very strong. At Chapora Beach, you can take a lazy walk, soak the sunrays or just play around .....
", Beach,20,3.95,712,2, Panjim Kad
TD-77,Ozran Beach,"from Panjim Kadamba Bus Stand, 46 km from Vasco Railway Station and 13 km from Mapusa, Chapora Beach is a picturesque beach situated in North Goa. Nestled at the mouth of the Chapora River, it is a pleasant change from the bustling Anjuna Beach. This beach is famous for fishing and boat building. Like the other popular beaches of Goa, Chapora also stays crowded most of the time of the day. The picturesque beach with white sand and a number of coconut palms along its stretch is well known as the Chapora Fort that was built 500 years ago during the Portugal rule is situated nearby. There is a famous Ganesh fruit juice center in Chapora selling organic juices and gathering people from around.The Chapora Beach is picturesque and offers amazing views of the sunrise as well as the sunset. Swimming at the Chapora Beach is not safe as the undercurrents are sometimes very strong. At Chapora Beach, you can take a lazy walk, soak the sunrays or just play around .....
", Beach,20,3.83,927,1, Panjim Kad
TD-78,Patnem Beach,"from Panjim Kadamba Bus Stand, 61 km from Vasco Da Ma Railway Station and 33 km from Margao Railway Station, Cola Beach is a stunning remote beach in Goa and among the most beautiful beaches in South Goa.The Cola Beach or Khola Beach is a private beach located 5 km north of Agonda Beach and 12 km from Palolem Beach. It is one of the remote beaches of Goa that is suitable for those seeking a lovely place for complete peace and relaxation. It is also much cleaner and quieter than the better known Goa beaches. One distinctive point that separates Cola Beach from others is the fresh water lagoon on its sea shore that is connected to sea. It is one of the unexplored beaches in Goa which glorifies exotic beauty and tranquility. Cola Beach is characterized by the fresh and cool breeze of palm trees.  There are two beaches, Little Cola Beach in the north and usual Cola Beach .....
", Beach,66,4.83,852,1, Panjim Kad
TD-79,Rajbagh Beach,"from Panjim Kadamba Bus Stand and 17 km from Mapusa, Coco Beach is one of the popular beaches in Goa at a distance of 2.5 kms from Reis Mogos Fort.The Coco Beach is located at the mouth of the Nerul River on the Mondovi Estuary. It is a protected bay of the Mondovi River. The beach is often regarded as an abridged gateway between Candolim and Nerul. Beautiful tall palm trees framed the beach. The beach though little dirty compared to other beaches is popular for water sports and boating. Boat trips into the Mondovi River also hosts another tourists attraction which is spotting the wild dolphins. These trips also extend up to the base of Aguada fort and present magnificent view of the fort, Aguada prison and the lighthouse (usually one hour boat ride). The busy mornings spent in boat trips are followed by quiet and tranquil afternoons and evenings. Reis Magos Fort and Reis Magos Church are situated close to .....
", Beach,10,4.61,1467,1, Panjim Kad
TD-80,Sinquerim Beach,"from Panjim Kadamba Bus Stand, 38 km from Vasco Da Gama Railway Station and 12 km from Mapusa, Candolim Beach is a part of a long extension of beach coastline along the Arabian Sea that begins at Fort Aguada and ends at Chapora Beach in North Goa.Candolim Beach is positioned between Sinquerim and Calangute beaches. Candolim Beach is another relatively busy soft sandy beach that due to erosion can be narrow in some places. The bulk ore carrier River Princess ended up being grounded some 100 m from the beach during the 2001 monsoon. Despite numerous pledges by both local and central government, she still lays rusting. Various attempts have been made to salvage or refloat the ship. The founder of science of hypnotism Father Abbe Faria was born here. Candolim is also the place where the Goans launched first revolt against Portuguese. Candolim Beach was the first area to have adopted Christianity under the Portuguese rule. The water can be rough .....
", Beach,11,3.82,775,1, Panjim Kad
TD-81,Sernabatim Beach,"from Panjim Kadamba Bus Stand, 47 km from Vasco Da Gama Railway Station and 19 km from Margao Railway Station, Canaguinim Beach is the last beach in South Goa.Canaguinim Beach is the most secluded beach lying south of Betul Beach. It has a low wall around it and also has some sedimentary rocks and a river Sal inlet at the end of the beach. Due to this reason the beach is usually deserted. However, since the beach is not frequented by tourists and is secluded from a safety point it is advised not to visit the beach during the night. Canaguinim Beach is covered with sandy rocks and becomes isolated. The silver coastal stretch of the beach is much small and less crowded compared to other beaches in the vicinity. Canaguinim Beach consists of two amazing beaches North Canaguinim Beach and South Canaguinim Beach. These beaches are surrounded by lush wild vegetation, covered with golden sand and washed by warm waters of the Arabian Sea. North Canaguinim Beach .....
", Beach,52,4.37,838,1, Panjim Kad
TD-82,Siridao Beach,"from Panjim Kadamba Bus Stand, 47 km from Vasco Da Gama Railway Station and 19 km from Margao Railway Station, Canaguinim Beach is the last beach in South Goa.Canaguinim Beach is the most secluded beach lying south of Betul Beach. It has a low wall around it and also has some sedimentary rocks and a river Sal inlet at the end of the beach. Due to this reason the beach is usually deserted. However, since the beach is not frequented by tourists and is secluded from a safety point it is advised not to visit the beach during the night. Canaguinim Beach is covered with sandy rocks and becomes isolated. The silver coastal stretch of the beach is much small and less crowded compared to other beaches in the vicinity. Canaguinim Beach consists of two amazing beaches North Canaguinim Beach and South Canaguinim Beach. These beaches are surrounded by lush wild vegetation, covered with golden sand and washed by warm waters of the Arabian Sea. North Canaguinim Beach .....
", Beach,52,4.73,1490,2, Panjim Kad
TD-83,Talpona Beach,"rom Panjim Kadamba Bus Stand, 30 km from Vasco Da Gama Railway Station and 38 km from Mapusa, Dona Paula Beach is one of the famous beachs in Goa.Dona Paula Beach has a very romantic legend attached to it. It is believed that Dona Paula De Menzes, daughter of a viceroy, threw herself off the cliff when she was not allowed to marry a local fisherman whom she loved. It is said that she is still seen emerging from the moonlit waves wearing only a pearl necklace. This idyllic rocky tourist attraction lies at the spot where the Mandovi and the Zuari rivers meet the Arabian Sea. This is a spot to sunbathe and relax. At the end of the bay there is a beautiful islet-hillock. From the top of this hillock one can have views of the Marmugao Harbour and the Arabian Sea up to the Zuari Bridge to the east. At the base there is a carved sculpture named ' Image of India' depicting a couple, a man facing west and a woman facing east. It was made by Baroness von Leistner. .....
", Beach,9,4.78,1467,2,rom Panjim Kada
TD-84,Issorcim Beach / Hollant Beach,"from Panjim Kadamba Bus Stand, 79 km from Vasco Da Gama Railway Station and 50 km from Margao Railway Station, Galgibaga Beach is the less crowded beach in South Goa.Galgibaga Beach is also known as the Turtle Beach and is one of three other Goa beaches along with Agonda and Morjim Beaches, where the state program of olive turtles saving and protection works and implemented perfectly. The whole northern part of this beautiful beach is used for turtles nesting. This is the reason why there is an absence of the shack culture or any permanent structure on the beach, which otherwise is a very common sight on the other beaches of Goa.This empty stretch of beach with its silvery sands and clusters of coconut palms is a calm and serene paradise and a poet's delight. If you are in Goa in January and February you may be lucky enough to see the turtles nesting and hatching. Visitors are only requested not to touch or .....
", Beach,84,4.89,1293,1, Panjim Kad
TD-85,Utorda Beach,"rom Panjim Kadamba Bus Stand, 35 km from Vasco Da Gama Railway Station and 17 km from Mapusa, Kegdole Beach is a serene and comparatively less commercialized beach in North Goa.Kegdole Beach is famous for having highly beautiful surroundings and strategic location at the base of the hillock close to the mouth of the Mandovi River. The Indian Navy has a Naval Academy on the top of the hillock. Among the more exploratory kind, the beach is known for its enchanting views of the ocean and sunset on one side and the Reis Magos Fort on the other side. Like the other commercial Goa beaches Kegdole Beach is not over crowded so tourist spend some time on sea shore in solitude and enjoy the natural beauty scattered there.Towering just above the beach is the Reis Magos fort. Also located close by is the Verem Lighthouse and the INS Mandovi Jetty of the Indian Navy. The light house is no longer in use. To the left of the .....
", Beach,9,4.48,1041,2,rom Panjim Kada
TD-86,,"from Panjim Kadamba Bus Stand, 61 km from Vasco Da Gama Railway Station and 21 km from Mapusa, Kalacha Beach is located in North Goa. Kalacha Beach is also known as Paliem Beach. It is famous for its picturesque fresh water lagoon named Vagkolam or Sweet water Lake, which is near the shore at the very end of the beach. This fresh water lagoon is fairly secluded and very popular among the foreign tourists. Kalacha Beach is a small beach located to the south of Querim Beach. As per the local belief, the beach was discovered by the hippies in the 1960s. Surrounded by rocky terrain and steep cliffs, this beach is popular for its scenic beauty. The Kalacha beach is incredibly beautiful with its silver and golden powder sand and is lined with palm and coconut trees. This beach is a more unexplored and quieter beach as compared to the Arambol. The beach can only be reached by foot by taking a walk along the north of Arambol beach. To the north .....
", Beach,34,4.55,1288,2, Panjim Kad
