Place_id,Title,Description,Category,Distance (Km.),Rating,Expense (Per Head in Rs.),n_days,Boarding_pt
TD-7,Srikalahasti,"rom Tirupati Railway Station & 27 km from Tirumala Tirupati Balaji Temple, Tiruchanur also called as Alimelumangapuram is famous for Alimelu Manga Temple dedicated to goddess Padmavati, the consort of Lord Venkateswara. It is believed that pilgrimage to Tirumala is incomplete without a visit to Sri Padmavati Ammavari Temple at Tiruchanur.According to ancient scripts, as Lord Venkateswara Temple at Tirumala was not easily accessible, a new temple called Tiruvalan Koil was constructed at Tiruchanur near Tirupathi to house Lord Venkateswara in 8th century by Pallavas. The temple was later dedicated to Padmavati Devi by Yadava Rayas in 12th century.According to the legend, Lord Vishnu showed his reverence towards the sage Bhrigu, even though the sage had insulted Vishnu. In anger, Sri Maha Lakshmi immersed herself for 12 years here in pushkarini the banks of Swarnamukhi River and emerged from it in a Golden .....
", Pilgrimage,64,4.06,601,2,rom Tirupati Ra
TD-8,Talakona Waterfalls,"from Tirupati, 3 km from Chandragiri & 29 km from Tirumala Tirupati Temple of Lord Venkateswara, Srinivasa Mangapuram is famous for Sri Kalyana Venkateswara Swami Temple. This is one of the important temples near Tirupati town and is located towards Chandragiri town. It is one of the must visit Tirupati TemplesThe ancient temple at this site was discovered by some devotees in 1540 CE. The present form of the temple came into existence by the relentless efforts of Chinna Thirumalaiyya, the grandson of Annamacharya. According to legend, Lord Venkateswara stayed here after his marriage with Sri Padmavati Devi. Once the marriage ceremony got over, Venkateswara paid a visit to the holy ashram of sage Agasthya located near the banks of the river Swarnamukhi in Chandragiri Hills. It is believed that sage Agasthya requested them to stay in his ashram for six months. Later, the location where the Lord stayed with his bride became a holy shrine and acquired the name, .....
", Pilgrimage,40,4.12,1169,2, Tirupati 
TD-9,Kanipakam,"from Tirupati, 113 km from Chennai, 291 km from Bangalore, 375 km from Vijayawada and 552 km from Hyderabad, Srikalahasti, popularly known as Kalahasti is one of the ancient and most important Shiva Kshetras situated in Chittoor district of Andhra Pradesh. Srikalahasti is famous for Srikalahasteeswara Temple (referred as Srikalahasti Temple) built in 10th century. The entire temple was carved out of the side of a huge stone hill. Srikalahasti is among ideal weekend getaways from Chennai city for a two day trip and also one of the top places to experience AP Tourism.Srikalahasti got its name from three words - 'Sri' meaning a spider, 'Kala' meaning a serpent and Hasti meaning an elephant, as these three creatures are believed to have worshipped Lord Shiva at this place and attained salvation. It ..... Distance (From Tirupati):  35 KmsTrip Duration (From Tirupati - Including Travel):  Half Day to Full Day.....
", Pilgrimage,46,4.11,680,2, Tirupati 
TD-10,"Tada Falls / Ubbalamadugu Falls, Near Srikalahasti","from Bakarapet, 64 km from Tirupati, 120 km from Horsley Hills, 192 km from Chennai, 241 km from Bangalore and 89 km from Chittoor, Talakona Falls are situated in Sri Venkateswara National Park near Nerabailu Village of Yerravari Mandal of Chittoor district in Andhra Pradesh. The gorgeous waterfall falling deep into a valley from a height of around 270 feet makes it the highest waterfall in Andhra Pradesh and also one of the top Tourist places in Andhra Pradesh. It is also one of the popular waterfalls near Bangalore.The waterfalls are placed amidst dense forest surrounded by natural beauty and greenery. It is believed that the water of Talakona Falls is enriched with herbs with healing powers. Talakona was declared as Bio-Sphere Reserve in 1990 because of wide ..... Distance (From Tirupati):  49 KmsTrip Duration (From Tirupati - Including Travel):  Full Day.....
", Adventure,44,4.19,632,1, Bakarapet
TD-11,Kailasakona Waterfalls,"from Tirupati, 13 km from Chittoor, 175 km from Chennai, 181 km from Bangalore, 50 km from Vellore, 59 km from Sripuram, 420 km from Coimbatore and 575 km from Hyderabad, Kanipakam is a village and pilgrimage center located in Chittoor district of Andhra Pradesh. Famous for the Varasiddhi Vinayaka Temple (Kanipakam Temple), Kanipakam is one of the top Andhra Pradesh places to visit. This is one of the ideal weekend getaways near Bangalore & Chennai for a day trip and a major pilgrimage site in Andhra Pradesh.This village lies close to Karnataka & Tamil Nadu border on the banks of Bahuda River. The temple was constructed in the 11th century by Chola king Kulothunga Chola I and was expanded further in 1336 by Vijayanagara Kings. Kanipakam temple is a rare temple with a self-manifestation (swayambhu) idol of Lord Ganesha.The ..... Distance (From Tirupati):  62 KmsTrip Duration (From Tirupati - Including Travel):  Half Day to Full Day.....
", Pilgrimage,63,4.16,1025,2, Tirupati 
TD-12,Kodandarama Swami Temple,"from Tirupati, 13 km from Chittoor, 175 km from Chennai, 181 km from Bangalore, 50 km from Vellore, 59 km from Sripuram, 420 km from Coimbatore and 575 km from Hyderabad, Kanipakam is a village and pilgrimage center located in Chittoor district of Andhra Pradesh. Famous for the Varasiddhi Vinayaka Temple (Kanipakam Temple), Kanipakam is one of the top Andhra Pradesh places to visit. This is one of the ideal weekend getaways near Bangalore & Chennai for a day trip and a major pilgrimage site in Andhra Pradesh.This village lies close to Karnataka & Tamil Nadu border on the banks of Bahuda River. The temple was constructed in the 11th century by Chola king Kulothunga Chola I and was expanded further in 1336 by Vijayanagara Kings. Kanipakam temple is a rare temple with a self-manifestation (swayambhu) idol of Lord Ganesha.The ..... Distance (From Tirupati):  62 KmsTrip Duration (From Tirupati - Including Travel):  Half Day to Full Day.....
", Pilgrimage,43,4.15,810,1, Tirupati 
TD-13,Narayanavanam,"from Tada, 45 km from Srikalahasti, 85 km from Tirupati, 92 km from Chennai, 130 km from Nellore and 156 km from Chittoor, Tada falls or Ubbalamadugu Falls is situated in Varadaiahpalem mandal of Chittoor district. It is situated on the border of Tamil Nadu and Andhra Pradesh and is an ideal place for trekking near Chennai for a day trip.The falls are located in a dense forest called Siddulaiah Kona. The falls are located within the Kambakam hills and are a popular destination for trekking, climbing and picnicking. The terrain that surrounds the falls includes rocky hill formations and lush forests interspersed with a number of streams. To reach the falls visitors have go through the Varadaiahpalem village, about 12 km from Tada falls. There is only 7 km rugged path and the remaining distance has to be trekked through. SUVs or vehicles with high ground clearance are best suited to reach the trekking ..... Distance (From Tirupati):  85 KmsTrip Duration (From Tirupati - Including Travel):  Full Day.....
", Adventure,18,4.12,919,1, Tada 45
TD-14,Veda Narayanaswami Temple,"from Puttur, 25 km from Nagari, 46 km from Tirupati, 92 km from Chennai, 76 from Chittoor, 86 km from Kanipakam, 85 km from kanchipuram and 110 km from Vellore, Kailasakona Waterfalls are a natural perennial waterfall in the valley of Nagari hills in Chittoor District. The water originates from the split in a mass rock.The height of the waterfalls is about 30 meters and it cascades down into a small pond below the rock. The water here is crystal clear having considerable mineral values & medicinal powers and can heal ailments. The tourists are not allowed to go uphill to the top of the falls.There is a small temple of Lord Shiva and Parvati near the waterfall. According to the legend, Lord Kailasanatheswara Swamy came down to earth to attend the marriage of Lord Venkateswara Swami with Goddess Padmavathi at Narayanavanam which is 9 km from Kailasakona falls. Lord Kailasanatheswara was impressed with the .....
", Waterfall,41,4.12,793,2, Puttur 25
TD-15,Venugopala Swami Temple - Karvetinagaram,"from Tirupati Railway Station & 24 km from Tirumala Tirupati Balaji Temple, Kodandarama Swami Temple is situated in the heart of Tirupati town. The presiding deities are Sita, Rama and Lakshmana. This temple was constructed by the Cholas in 10th century AD. The temple of Anjaneyaswami, which is directly opposite, is a mini shrine situated in the temple complex. According to legend, this temple commemorates the visit of Sri Rama to Tirupathi. The festivals of Ugadi and Sri Ramanavami are celebrated in this temple on a grand scale. Every year the temple celebrates the Brahmotsavams to the Lord Sri Rama. Timings: Not Available
", Pilgrimage,59,4.1,603,2, Tirupati R
TD-16,Prasanna Venkateswara Swami Temple," from Tirupati, Narayanavanam is famous fro Sri Kalyana Venkateswara Swami Temple. This is the place where Lord Venkateswara got married to Sri Padmavathi Devi.The temple complex also includes separate shrines for Sri Padmavathi Temple, Sri Andal Temple, Sri Sita Rama Lakshmana Temple, and Sri Ranganayakula Temple.Giri Pradakshina is one of the important festivals conducted during the end of Sankranthi, once a year, with the idols of Sri Parasareswaraswami and Sri Champakavalli Ammavaru, and Sri Agastheeswaraswami and Sri Markathavalli Ammavaru. Navarathri festival and annual Brahmotsavams are celebrated here.Few other temples of Narayanavanam include Sorakaya Swami temple, Parasareswara Swami temple, Renuka Parameswari temple, Aghastheswar Swami temple, Avanaksh Amma temple, Venugopala Swami Temple, Skanda Pushka Rani, etc.
", Pilgrimage,42,4.16,1015,1, from Tirupati
TD-17,Tallapaka," from Tirupati, Narayanavanam is famous fro Sri Kalyana Venkateswara Swami Temple. This is the place where Lord Venkateswara got married to Sri Padmavathi Devi.The temple complex also includes separate shrines for Sri Padmavathi Temple, Sri Andal Temple, Sri Sita Rama Lakshmana Temple, and Sri Ranganayakula Temple.Giri Pradakshina is one of the important festivals conducted during the end of Sankranthi, once a year, with the idols of Sri Parasareswaraswami and Sri Champakavalli Ammavaru, and Sri Agastheeswaraswami and Sri Markathavalli Ammavaru. Navarathri festival and annual Brahmotsavams are celebrated here.Few other temples of Narayanavanam include Sorakaya Swami temple, Parasareswara Swami temple, Renuka Parameswari temple, Aghastheswar Swami temple, Avanaksh Amma temple, Venugopala Swami Temple, Skanda Pushka Rani, etc.
", Pilgrimage,28,4.08,958,2, from Tirupati
TD-18,Kasi Visweswara Temple," from Tirupati & 30 Kms from Puttur, Sri Veda Narayana Temple is situated in Nagalapuram. The temple is a fine specimen of the Vijayanagar architecture. It is believed that Lord Sri Maha Vishnu, in the form of Matsya, killed the rakshasa (demon) Somakudu here, and retrieved the Vedas from the latter. The shrine houses an image of the Matsya form of Vishnu accompanied by Sri Devi and Bhu Devi on either side. Sun worship is an important aspect at this temple. Every year in the month of March the rays of the Sun pass through the Gopurarn entrance for three days and fall on the idol in the central sanctum, and this is considered as an act of adoration by the Sun. The temple is said to have been constructed by Sri Krishna Devaraya in 15th century, the Vijayanagar emperor at the behest of his mother. It is a fine specimen of the Vijayanagara style of architecture. The idol here holds the Sudarsana Chakra in prayoga (ready for release).
", Pilgrimage,51,4.11,1086,1, from Tirupati 
TD-19,Agastheeswara Temple - Mukkoti," from Tirupati, Sri Venugopala Swamy Temple dedicated to Lord Vishnu is located in Karvetinagaram near Puttur. The Lord here is accompanied by Rukmini and Satyabhama. This temple was maintained by the Narayanavanam rulers in the olden days. It also houses a shrine with monolithic idols of Sita, Rama, Lakshmana and Anjaneya.Timings: 6 AM to 8 PM
", Pilgrimage,68,4.12,772,2, from Tirupati
TD-20,Kalyani Dam,"from Tirupati & 40 km from Tirumala Tirupati Balaji Temple, the Prasanna Venkateswara Swami Temple is located at Appalayagunta. The idols of Goddess Padmavathi and Sri Andal are also seen in this ancient temple. The temple was constructed by the Rajas of Karvetinagar. The temple also houses a shrine for Anjaneya. The imposing mammoth image of the wind-god is worshipped by devotees for relief from 'Chronic Diseases'. The presiding deity in this temple, unlike in the main temple, is in the Abhaya Hastha pose.The annual Brahmotsavams and Teppotsavam are celebrated in a grand manner.
", Pilgrimage,70,4.12,582,2, Tirupati &
TD-21,"Thiruttani, Near Kanchipuram"," from Tirupati and 53 Kms from Kadapa, Tallapaka in Kadapa district is the birth place of the most famous 15th century Telugu Saint Annamaacharya (also known as Annamayya) who worshipped Lord Venkateswara throughout his life and written several Keertanas praising the Lord.He is the earliest known musician in South India to compose sankeertanas. Annamacharya is said to have composed as many as 32,000 sankeertanas on Lord Venkateswara, of which only about 13000 are obtainable today.Tallakapka is also famous for Sri Chennakeshava Swami Temple built in 10th century. The temple was constructed and administered by the Matti Rajahs. TTD has recently inaugurated 108 feet status of Annamaacharya in Tallapaka village on 600th birthday of the Saint.
", Pilgrimage,69,4.09,745,2, from Tirupati 
TD-22,Nagalapuram," from Tirupati and 53 Kms from Kadapa, Tallapaka in Kadapa district is the birth place of the most famous 15th century Telugu Saint Annamaacharya (also known as Annamayya) who worshipped Lord Venkateswara throughout his life and written several Keertanas praising the Lord.He is the earliest known musician in South India to compose sankeertanas. Annamacharya is said to have composed as many as 32,000 sankeertanas on Lord Venkateswara, of which only about 13000 are obtainable today.Tallakapka is also famous for Sri Chennakeshava Swami Temple built in 10th century. The temple was constructed and administered by the Matti Rajahs. TTD has recently inaugurated 108 feet status of Annamaacharya in Tallapaka village on 600th birthday of the Saint.
", Pilgrimage,74,4.01,1128,2, from Tirupati 
TD-23,Horsley Hills," from Tirupati, the Kashi Vishweshwaras Temple is located in the Bugga Agraharam village. The temple is on the banks of Kushasthali River. The main deities are Sri Kasi Vishweshwara, Sri Annapurna Devi, Sri Kamakshi Devi, and Venkateswara accompanied by Sridevi & Bhudevi. The important annual festivals in the temple are Maha Shivaratri and Kartika Somavaramu (first Monday in the month of Karthika).
", Pilgrimage,73,4.16,645,2, from Tirupati
TD-24,"Sripuram, Near Vellore","from Tirupati, 3 km from Chandragiri & 29 km from Tirumala Tirupati Balaji Temple, Agastheeswara Temple is located in Mukkoti at the confluence of three rivers, Swarnamukhi, Bhima and Kalyani.Dedicated to Lord Shiva, this temple has three beautifully sculptured entrances that heighten the grandeur of the hall inside. A separate shrine for Goddess Parvati is also located with in the temple. Just opposite the shrine in the middle of the river is a mandap on which the statues of Lord Venkateswara, Ayyappa and Ganapati have been installed. A small shrine dedicated to Rama, Sita, Lakshmana and Anjaneya is located near the tank.
", Pilgrimage,39,4.09,713,2, Tirupati 
TD-25,," from Tirupati & 38 km from Tirumala Tirupati Balaji Temple, Kalyani Dam is a picturesque dam constructed on the River Kalyani. The dam is situated in the Rangampet forest on Tirupathi-Madanapallee Road. This beautiful dam is the main source of water supply for Tirupati and Tirumalai.The surroundings of the dam are beautiful and offers wonderful experience to the visitors.
", Backwaters,41,4.03,1196,1, from Tirupati 
TD-1,Kashi Vishwanath Temple / Golden Temple,"rom Varanasi Junction, Kashi Vishwanath Temple is an ancient Hindu temple situated on the banks of River Ganga in Varanasi city of Uttar Pradesh. Popularly known as Golden Temple, it is one of the twelve jyotirlinga temples and also one of the popular places of Pilgrimage in India. Kashi Vishwanath Temple is dedicated to Lord Vishwanath, one of the incarnations of Lord Shiva and he is regarded as the patron deity of Varanasi. The Vishwanath Jyotirlinga Temple at Varanasi has high religious significance and is the center of faith for millions of Hindus. The temple was visited by many great saints including Ramakrishna Paramhansa, Swami Vivekananda, Maharishi Dayanand Saraswati, Goswami Tulsidas, Adi Shankaracharya and Gurunanak Dev. Lord Vishwanath is considered to the supreme origin of the spiritual truth and strengthens the bonds of universal brotherhood. It is believed that a single darshan of Vishweshwara Jyotirlinga is considered to auspicious more than .....
", Pilgrimage,74,4.12,554,1,rom Varanasi Ju
TD-2,Dasashwamedh Ghat,"rom Varanasi Junction, Kashi Vishwanath Temple is an ancient Hindu temple situated on the banks of River Ganga in Varanasi city of Uttar Pradesh. Popularly known as Golden Temple, it is one of the twelve jyotirlinga temples and also one of the popular places of Pilgrimage in India. Kashi Vishwanath Temple is dedicated to Lord Vishwanath, one of the incarnations of Lord Shiva and he is regarded as the patron deity of Varanasi. The Vishwanath Jyotirlinga Temple at Varanasi has high religious significance and is the center of faith for millions of Hindus. The temple was visited by many great saints including Ramakrishna Paramhansa, Swami Vivekananda, Maharishi Dayanand Saraswati, Goswami Tulsidas, Adi Shankaracharya and Gurunanak Dev. Lord Vishwanath is considered to the supreme origin of the spiritual truth and strengthens the bonds of universal brotherhood. It is believed that a single darshan of Vishweshwara Jyotirlinga is considered to auspicious more than .....
", Pilgrimage,74,4.19,558,1,rom Varanasi Ju
TD-3,New Vishwanath Temple / Birla Temple,"rom Varanasi Junction, Dasashwamedh Ghat is a ghat on the banks of River Ganga in the holy town of Varanasi. Located close to Vishwanath Temple, Dasashwamedh Ghat is one of the oldest ghats in Varanasi and also one of the popular places to visit in Varanasi.The Dasaswamedh Ghat is one of the most important religious sites in Varanasi and is considered as the main ghat. It is believed that Lord Brahma performed his victorious Dasa_Ashwamedha (ten - horses) sacrifice in this spot, hence the name Dasashwamedh Ghat. Locals also believe that this ghat was built by Bajirao Peshwa I in 1740 AD. However, Ahilyabahi Holkar, the Queen of Indore rebuilt the ghat in the year 1774. Dotted with numerous temples and religious sites, the ghat possesses well laid steps and platforms for performing various rituals and religious activities. Dasashwamedh Ghat is famous for Ganga Aarti at each evening which attracts many devotees and is certainly once in a lifetime experience. .....
", Pilgrimage,57,4.04,346,2,rom Varanasi Ju
TD-4,Durgakund Temple/ Durga Temple,"from Varanasi Junction, New Vishwanath Mandir is a Hindu temple situated in the premises of Banaras Hindu University (BHU) in Varanasi. Dedicated to Lord Shiva, it is one of the popular temples in Banaras and also one of the biggest tourist attractions in the holy city of Varanasi.Popularly called as Birla Temple, the temple was constructed by the famed Birla family. According to history, Pandit Madan Mohan Malaviya planned to replicate Sri Kashi Vishwanath Mandir in the campus of Banaras Hindu University and the Birla family undertook the construction. The foundation was laid in 1931and was finally completed in 1966.New Vishwanath Temple is having the similar structure of Kashi Vishwanath Temple. Built with marbles, the temple is designed by the founder of BHU, Sri Madan Mohan Malaviya. With a height of 253 feet, the temple has the tallest tower in the world. In fact, it is a temple complex which consists of 7 temples. The Shiva temple is situated .....
", Pilgrimage,49,4.19,370,2, Varanasi J
TD-5,Tulsi Manas Mandir,"rom Varanasi Junction, Durga Mandir or Durgakund Temple is a prominent Hindu temple situated near Tulsi Manas Temple in Varanasi. It is one of the popular places of pilgrimage in Banaras and also one of the must visit Varanasi Tourist Places. Dedicated to Goddess Durga, Durga Mandir was built in the 18th century by a Bengali Maharani. According to the legend, the idol in the temple is not made by man but appeared on its own. It is believed that Goddess Durga has protected Varanasi for many centuries from the South. The temple is known with the name of monkey temple as tourists can spot number of monkeys in the temple vicinity.The temple was built in Nagara style of architecture. The temple is painted red with ochre to match the colours of the central icon of Durga, the goddess of strength and power. The temple is made up of many small sikharas adjoined together. The temple is located on the banks of a rectangular tank, which is often called as the Durga .....
", Pilgrimage,62,4.18,665,2,rom Varanasi Ju
TD-6,Manikarnika Ghat,"rom Varanasi Junction, Tulsi Manas Mandir is a Hindu temple situated next to the famed Durgakund Temple in Varanasi, Uttar Pradesh. It is one of the most famous temples of Varanasi and also an important tourist attraction of the holy city. Tulsi Manas Mandir was built in the year 1964 by Seth Ratan Lal Sureka of Bandhaghat (Howrah). Named after saint Tulsidas, the temple has been precisely devoted to Lord Rama. This temple has great historical and cultural importance in Hinduism since the ancient Hindu epic Ramcharitmanas was originally written at this place by Hindu poet-saint, reformer and philosopher Goswami Tulsidas in the 16th century CE. The temple was constructed in white marble with beautiful landscaping all around. The walls of the temple are engraved with scenes from Ramcharitmanas, the Hindi version of Ramayana. The temple has beautiful images of the Ram, Sita, Lakshmana and Hanuman. There is an attractive Tulsi Garden which has very calm .....
", Pilgrimage,57,4.01,507,2,rom Varanasi Ju
TD-7,Lalita Ghat & Nepali Temple,"rom Varanasi Junction, Tulsi Manas Mandir is a Hindu temple situated next to the famed Durgakund Temple in Varanasi, Uttar Pradesh. It is one of the most famous temples of Varanasi and also an important tourist attraction of the holy city. Tulsi Manas Mandir was built in the year 1964 by Seth Ratan Lal Sureka of Bandhaghat (Howrah). Named after saint Tulsidas, the temple has been precisely devoted to Lord Rama. This temple has great historical and cultural importance in Hinduism since the ancient Hindu epic Ramcharitmanas was originally written at this place by Hindu poet-saint, reformer and philosopher Goswami Tulsidas in the 16th century CE. The temple was constructed in white marble with beautiful landscaping all around. The walls of the temple are engraved with scenes from Ramcharitmanas, the Hindi version of Ramayana. The temple has beautiful images of the Ram, Sita, Lakshmana and Hanuman. There is an attractive Tulsi Garden which has very calm .....
", Pilgrimage,21,4.07,563,1,rom Varanasi Ju
TD-8,Assi Ghat,"rom Dasashwamedh Ghat and 6 km from Varanasi Junction, Manikarnika Ghat is one of the holiest ghats in Varanasi along the banks of River Ganga. Situated just beside Dasashwamedh Ghat, it is the main cremation ghat and also one of the oldest ghats in Varanasi. Popularly called as Mahasmasana, Manikarnika Ghat is one of two burning Ghats in Varanasi while the other one is Harishchandra Ghat. According to Hindu mythology, Manikarnika Ghat is believed to be the place where the ear ornament worn by Sati fell down when Lord Shiva was carrying her to the Himalayas. Manikarnika Ghat is among the pivotal places of interest in Varanasi. According to the religious beliefs, burning the dead bodies at this ghat is a way to attain Moksha, the salvation. The ghat also houses a Shiva Durga Temple, which was constructed by Maharaja of Awadh in 1850. Apart from this, a sacred pond named Cakra-Pushkarini is also adorning this holy place. It is believed that this pond .....
", Pilgrimage,25,4.13,217,1,rom Dasashwamed
TD-9,Ramnagar Fort,"rom Dasashwamedh Ghat and 5 km from Varanasi Junction, Lalita Ghat is one of the main ghats on the Ganges River in Varanasi. This ghat is one of the most venerated ghats of Kashi for the devotees and is also identified among the seven most prominent ghats of Varanasi by Varanasi Tourism Department.The ghat was built by King of Nepal, Rana Bahadur Shah in the early 19th century CE. The ghat is dedicated to Lalita Devi who is reckoned to be the personification of Goddess Durga. Devotees who come to this ghat believe that bathing at this ghat will earn the blessings of the Goddess.Lalita Ghat is dotted with several Hindu temples. The well-known 'lingam' of Ganga Keshav and shrines of Gangatitya, Kashi Devi, Lalita Devi and Bhagirath Tirtha are affiliated to Lalita Ghat. Also known as Nepali Mandir, the Keshava temple was built by King of Nepal in typical Nepalese architecture. Also known as Kothwala Temple, thi is the replica of the famous Pashupatinath .....
", Pilgrimage,46,4.01,239,1,rom Dasashwamed
TD-10,Sarnath,"rom Dasashwamedh Ghat and 8 km from Varanasi Junction, Assi Ghat is one of the famous ghats on the banks of River Ganga in Varanasi. Situated at the confluence of Ganga and Assi Rivers, it is the southernmost ghat in Kashi and also one of the important Places to visit in Varanasi.Assi Ghat has numerous references in the early literature of the Hindus including Agni Purana, Matsya Purana, Padma Purana, Kurma Purana and Kashi Khand. According to the mythology, Goddess Durga had thrown her sword in Assi River after killing the demons Shumbha & Nishumbha. Assi Ghat is called as Assi Saimbeda Tirtha in Kashi Khand and is one of the five special ghats visited by pilgrims during the Panchtirtha Yatra. Also known as Asi Ghat, the Ghat is renowned for a large Shiva Lingam placed under a Peepal Tree. This place also boasts one more ancient temple enshrining a Shiva Lingam famously known as Asisangameshwar Lingam. This was also the place where the renowned saint .....
", Pilgrimage,67,4.14,321,1,rom Dasashwamed
TD-11,Darbhanga Ghat,"from Varanasi Junction, Ramnagar fort is a medieval fort located on the banks of River Ganges in Ramnagar area of Varanasi. Ramnagar Fort is one of the popular forts in Uttar Pradesh and among the best places to visit in Varanasi.Ramnagar Fort was constructed by Maharaja Balwant Singh in 18th century CE. This was the royal residence of Raja of Banaras, also known as Kashi Naresh. The fort represents typical Mughal style of architecture with carved balconies, open courtyards, and picturesque pavilions. Built with creamy-coloured Chunar sandstone, the fort houses a temple, a museum and the king's residential complex. The temple is dedicated to Ved Vyasa, the author of the Indian epic the Mahabharata. As per the legends, it is believed that Ved Vyasa resided within the fort for a short period. The fort still retains its charm and attracts tourists in large numbers. One can still witness the ornamented swords, photographs of tiger shoots and visits by the .....
", Heritage,52,4.09,279,2, Varanasi J
TD-12,Chet Singh Ghat,"from Varanasi Junction, Ramnagar fort is a medieval fort located on the banks of River Ganges in Ramnagar area of Varanasi. Ramnagar Fort is one of the popular forts in Uttar Pradesh and among the best places to visit in Varanasi.Ramnagar Fort was constructed by Maharaja Balwant Singh in 18th century CE. This was the royal residence of Raja of Banaras, also known as Kashi Naresh. The fort represents typical Mughal style of architecture with carved balconies, open courtyards, and picturesque pavilions. Built with creamy-coloured Chunar sandstone, the fort houses a temple, a museum and the king's residential complex. The temple is dedicated to Ved Vyasa, the author of the Indian epic the Mahabharata. As per the legends, it is believed that Ved Vyasa resided within the fort for a short period. The fort still retains its charm and attracts tourists in large numbers. One can still witness the ornamented swords, photographs of tiger shoots and visits by the .....
", Heritage,37,4.1,785,1, Varanasi J
TD-13,Man Mandir Ghat,"rom Varanasi Junction, Sarnath is a revered Buddhist pilgrimage center located near the confluence of Ganga and Varuna Rivers in Uttar Pradesh. It is one of the popular Buddhist pilgrimage sites in India and also one of the must visit Varanasi Tourist Places.Also known as Ishipatna and Mrigadaya, Sarnath is one of the four most important Buddhist pilgrimage centers of India, the other three are Lumbini, Bodh Gaya and Kushinagar. According to the legend, Lord Buddha after attaining enlightenment at Bodh Gaya came to Sarnath and delivered his first sermon to his five disciples. It is also the place where the original Sangha was formed and a new order of religious doctrine (Dhamma) was laid. Sarnath is also sacred to the Jains as it is the site of asceticism and death of Shreyamshanath, the 11th Trithankara.The great emperor Ashoka visited the holy land around 234 BC and constructed a Stupa. During the Golden Age of Gupta King Chandragupta II (376-414 .....
", Heritage,38,4.19,518,1,rom Varanasi Ju
TD-14,Scindia Ghat,"rom Varanasi Junction, Darbhanga Ghat is located to the south of Dasashwamedh Ghat in Varanasi. This ghat is one of the famous ghats in Varanasi and also one of the places to visit in Banaras. Situated between Dasashwamedh Ghat and Rana Mahal Ghat, Darbhanga Ghat was named after Darbhanga royal family. Darbhanga Ghat is used to perform the religious rites related to the demise of a loved one. The ghat is placed near a huge building, which offers view of religious ceremonies being performed in the ghat. Moreover, there is a beautiful temple along with huge Shiva Linga at this ghat. The premises of the ghat offer all kinds of facilities for performing religious rituals. One can also visit Chausatti Ghat which is located next to Darbhanga Ghat. There is a Chausath Yogini Temple, dedicated to Goddess Kali. Many Hindus come to this temple during the new moon day of the month of Chaitra.
", Pilgrimage,33,4.12,595,2,rom Varanasi Ju
TD-15,Panchganga Ghat,"rom Dasashwamedh Ghat and 5 km from Varanasi Junction, Chet Singh Ghat is one of the popular ghats in Varanasi situated along the banks of River Ganga. It is relatively less crowded ghat and also one of the cleanest ghats in Varanasi.Situated between the popular Dasashwamedh & Assi Ghats, the Chet Singh Ghat is a historical fortified Ghat. The name of this ghat is derived from the Palace of Raja Chet Singh which is situated on the banks of Ganges here. This palace was the principal residence of Raja Chet Singh, the illegitimate son of Balwant Singh, the first Maharaja of Banaras. The ghat witnessed a fierce battle between the troops of Warren Hastings and Chet Singh in 1781 CE. Also known as Khirki Ghat, the ghat is now divided into four parts called as Chet Singh Ghat, Niranjani Ghat, Nirvani Ghat and Shivala Ghat. The ghat houses three Lord Shiva temples belonging to the 18th century AD. Till first half 20th century it was culturally quite important .....
", Pilgrimage,27,4.2,597,2,rom Dasashwamed
TD-16,Tulsi Ghat,"rom Varanasi Junction, Man Mandir Ghat is a ghat on the banks of River Ganga in Varanasi. Situated just to the north of Dasashwamedh Ghat, it is one of the important ghats in Varanasi and also among the popular places to visit in Varanasi.Earlier known as Someswara Ghat, Man Mandir Ghat was built in 16th century CE by Raja Man Singh of Amer and was renamed after him. He also built a magnificent palace here and is known for its exquisite ornate window carvings. It is now maintained by Archaeological Survey of India. One can get a panoramic view of all the ghats of Varanasi from the terrace of this palace. An observatory, popularly called as Jantar Mantar, is established atop the Man Singh Palace in 1710 CE by Sawai Jai Singh II.Situated on the western bank of River Ganga, the ghat is dotted with many temples including Rameshwara Temple, Sthuladanta Vinayaka and Someswara temples. Someswara Temple is the exact replica of the Someshwara lingam in Somanath .....
", Pilgrimage,69,4.15,683,1,rom Varanasi Ju
TD-17,Sankat Mochan Hanuman Mandir,"rom Varanasi Junction, Man Mandir Ghat is a ghat on the banks of River Ganga in Varanasi. Situated just to the north of Dasashwamedh Ghat, it is one of the important ghats in Varanasi and also among the popular places to visit in Varanasi.Earlier known as Someswara Ghat, Man Mandir Ghat was built in 16th century CE by Raja Man Singh of Amer and was renamed after him. He also built a magnificent palace here and is known for its exquisite ornate window carvings. It is now maintained by Archaeological Survey of India. One can get a panoramic view of all the ghats of Varanasi from the terrace of this palace. An observatory, popularly called as Jantar Mantar, is established atop the Man Singh Palace in 1710 CE by Sawai Jai Singh II.Situated on the western bank of River Ganga, the ghat is dotted with many temples including Rameshwara Temple, Sthuladanta Vinayaka and Someswara temples. Someswara Temple is the exact replica of the Someshwara lingam in Somanath .....
", Pilgrimage,51,4.07,721,2,rom Varanasi Ju
